cluster_id,segment_name,customer_zip_code_prefix,total_spend,average_order_value,total_items_purchased,average_review_score,average_delivery_days,average_delivery_delay_days,late_orders,cancelled_orders,recency_days,monetary
0,Lower Activity Segment,34946.16707600471,157.33639151073274,157.33639151073274,1.136458253025981,4.210366715493537,11.180296136165985,-12.700197953671784,0.0,3.3040739231472404e-05,293.0693776639096,157.33639151073274
1,Higher Activity Segment,37146.978019435446,180.22685099490974,180.22685099490974,1.0947478019435446,2.4256709856547896,31.215265895740142,8.632936611993761,0.9054835724201759,0.07195742711707542,273.4740133998963,180.22685099490974
