schema,table,column,data_type,nullable,primary_key,foreign_key,dashboard_usage,business_meaning,description
recommendations,recommendation_evaluation,method,TEXT,True,False,False,dimension,Method,method from recommendation_evaluation
recommendations,recommendation_evaluation,customers_evaluated,BIGINT,True,False,False,measure,Customers Evaluated,customers_evaluated from recommendation_evaluation
recommendations,recommendation_evaluation,precision_at_k,DOUBLE PRECISION,True,False,False,measure,Precision At K,precision_at_k from recommendation_evaluation
recommendations,recommendation_evaluation,recall_at_k,DOUBLE PRECISION,True,False,False,measure,Recall At K,recall_at_k from recommendation_evaluation
recommendations,recommendation_evaluation,hit_rate_at_k,DOUBLE PRECISION,True,False,False,measure,Hit Rate At K,hit_rate_at_k from recommendation_evaluation
recommendations,recommendation_evaluation,catalog_coverage,DOUBLE PRECISION,True,False,False,measure,Catalog Coverage,catalog_coverage from recommendation_evaluation
recommendations,recommendation_data_quality,validation_name,TEXT,True,False,False,dimension,Validation Name,validation_name from recommendation_data_quality
recommendations,recommendation_data_quality,value,TEXT,True,False,False,dimension,Value,value from recommendation_data_quality
recommendations,recommendation_data_quality,status,TEXT,True,False,False,dimension,Status,status from recommendation_data_quality
recommendations,powerbi_product_recommendations,customer_id,TEXT,True,False,False,dimension,Customer Id,customer_id from powerbi_product_recommendations
recommendations,powerbi_product_recommendations,recommended_product_id,TEXT,True,False,False,dimension,Recommended Product Id,recommended_product_id from powerbi_product_recommendations
recommendations,powerbi_product_recommendations,rank,BIGINT,True,False,False,measure,Rank,rank from powerbi_product_recommendations
recommendations,powerbi_product_recommendations,recommendation_score,DOUBLE PRECISION,True,False,False,measure,Recommendation Score,recommendation_score from powerbi_product_recommendations
recommendations,powerbi_product_recommendations,recommendation_method,TEXT,True,False,False,dimension,Recommendation Method,recommendation_method from powerbi_product_recommendations
recommendations,powerbi_product_recommendations,fallback_type,TEXT,True,False,False,dimension,Fallback Type,fallback_type from powerbi_product_recommendations
recommendations,powerbi_product_recommendations,customer_history_size,BIGINT,True,False,False,measure,Customer History Size,customer_history_size from powerbi_product_recommendations
recommendations,powerbi_product_recommendations,recommendation_generated_at,TIMESTAMP,True,False,False,dimension,Recommendation Generated At,recommendation_generated_at from powerbi_product_recommendations
recommendations,powerbi_product_recommendations,source_interaction_mode,TEXT,True,False,False,dimension,Source Interaction Mode,source_interaction_mode from powerbi_product_recommendations
recommendations,powerbi_product_recommendations,source_schema,TEXT,True,False,False,dimension,Source Schema,source_schema from powerbi_product_recommendations
recommendations,powerbi_product_recommendations,source_table,TEXT,True,False,False,dimension,Source Table,source_table from powerbi_product_recommendations
recommendations,powerbi_product_recommendations,evaluation_split_method,TEXT,True,False,False,dimension,Evaluation Split Method,evaluation_split_method from powerbi_product_recommendations
recommendations,powerbi_product_recommendations,selected_primary_method,TEXT,True,False,False,dimension,Selected Primary Method,selected_primary_method from powerbi_product_recommendations
sales_analytics,overall_sales_kpis,total_orders,BIGINT,True,False,False,measure,Total Orders,total_orders from overall_sales_kpis
sales_analytics,overall_sales_kpis,delivered_orders,BIGINT,True,False,False,measure,Delivered Orders,delivered_orders from overall_sales_kpis
sales_analytics,overall_sales_kpis,cancelled_orders,BIGINT,True,False,False,measure,Cancelled Orders,cancelled_orders from overall_sales_kpis
sales_analytics,overall_sales_kpis,total_items,NUMERIC,True,False,False,measure,Total Items,total_items from overall_sales_kpis
sales_analytics,overall_sales_kpis,average_items_per_order,NUMERIC,True,False,False,measure,Average Items Per Order,average_items_per_order from overall_sales_kpis
sales_analytics,overall_sales_kpis,total_product_value,NUMERIC,True,False,False,measure,Total Product Value,total_product_value from overall_sales_kpis
sales_analytics,overall_sales_kpis,total_freight_value,NUMERIC,True,False,False,measure,Total Freight Value,total_freight_value from overall_sales_kpis
sales_analytics,overall_sales_kpis,average_freight_per_order,NUMERIC,True,False,False,measure,Average Freight Per Order,average_freight_per_order from overall_sales_kpis
sales_analytics,overall_sales_kpis,total_order_value,NUMERIC,True,False,False,measure,Total Order Value,total_order_value from overall_sales_kpis
sales_analytics,overall_sales_kpis,average_order_value,NUMERIC,True,False,False,measure,Average Order Value,average_order_value from overall_sales_kpis
sales_analytics,overall_sales_kpis,average_delivery_days,NUMERIC,True,False,False,measure,Average Delivery Days,average_delivery_days from overall_sales_kpis
sales_analytics,overall_sales_kpis,late_delivery_rate,NUMERIC,True,False,False,measure,Late Delivery Rate,late_delivery_rate from overall_sales_kpis
sales_analytics,overall_sales_kpis,average_review_score,NUMERIC,True,False,False,measure,Average Review Score,average_review_score from overall_sales_kpis
sales_analytics,monthly_sales,sales_month,DATE,True,False,False,dimension,Sales Month,sales_month from monthly_sales
sales_analytics,monthly_sales,total_orders,BIGINT,True,False,False,measure,Total Orders,total_orders from monthly_sales
sales_analytics,monthly_sales,total_order_value,NUMERIC,True,False,False,measure,Total Order Value,total_order_value from monthly_sales
sales_analytics,monthly_sales,average_order_value,NUMERIC,True,False,False,measure,Average Order Value,average_order_value from monthly_sales
sales_analytics,monthly_sales,total_product_value,NUMERIC,True,False,False,measure,Total Product Value,total_product_value from monthly_sales
sales_analytics,monthly_sales,total_freight_value,NUMERIC,True,False,False,measure,Total Freight Value,total_freight_value from monthly_sales
sales_analytics,order_status_summary,order_status,TEXT,True,False,False,dimension,Order Status,order_status from order_status_summary
sales_analytics,order_status_summary,order_count,BIGINT,True,False,False,measure,Order Count,order_count from order_status_summary
sales_analytics,delivery_performance,delivery_status,TEXT,True,False,False,dimension,Delivery Status,delivery_status from delivery_performance
sales_analytics,delivery_performance,order_count,BIGINT,True,False,False,measure,Order Count,order_count from delivery_performance
sales_analytics,delivery_performance,average_delivery_days,NUMERIC,True,False,False,measure,Average Delivery Days,average_delivery_days from delivery_performance
